sentiment,message,Tweet
0,but with global warming perhaps we can't not afford it?,but with global warming perhaps we can't not afford it?
2,"Americans among least concerned on planet regarding climate change
&gt;@pewresearch:
https://t.co/JDRsxWVcEZ","Americans among least concerned on planet regarding climate change
&gt;@pewresearch:
"
2,CalPERS plans 17 climate change proxy efforts this year - Reuters https://t.co/MIq8i1h6JK,CalPERS plans 17 climate change proxy efforts this year - Reuters 
2,"Retweeted SafetyPin-Daily (@SafetyPinDaily):

Meteorologists refute EPA head on climate change | By @Timothy_Cama... https://t.co/pQ400W9c6s","Retweeted SafetyPin-Daily (@SafetyPinDaily):

Meteorologists refute EPA head on climate change | By @Timothy_Cama... "
1,"@SteveKopack @People4Bernie He also claims Obama bugged him, climate change is an elaborate hoax, &amp; no one is more Christian than he...so...","@SteveKopack @People4Bernie He also claims Obama bugged him, climate change is an elaborate hoax, &amp; no one is more Christian than he...so..."
1,"@brownbarrie Unless USA supports solutions to climate change then Canada (&amp; even more so, Ontario) is irrelevant. Just rounding errors.","@brownbarrie Unless USA supports solutions to climate change then Canada (&amp; even more so, Ontario) is irrelevant. Just rounding errors."
2,Increased water availability from climate change may release more nutrients into soil in Antarctica https://t.co/9n6cznt3db,Increased water availability from climate change may release more nutrients into soil in Antarctica 
-1,@blixy84 global warming isn't real,@blixy84 global warming isn't real
1,"CH: 'Trade, security, climate change and migration challenges are all global issues.'","CH: 'Trade, security, climate change and migration challenges are all global issues.'"
2,"With climate change, the already vulnerable lemurs of Madagascar will see their ranges shrink—or disappear. https://t.co/6QzHcK4pWM #Clima…","With climate change, the already vulnerable lemurs of Madagascar will see their ranges shrink—or disappear.  #Clima…"
1,"@Coccinelle2 Thanks. That's my thing. Along with fighting global warming! Check out my other T feed, @Climageddon #Climageddon","@Coccinelle2 Thanks. That's my thing. Along with fighting global warming! Check out my other T feed, @Climageddon #Climageddon"
2,"RT Reuters 'RT ReutersPolitics: In race to curb climate change, cities outpace governments https://t.co/EA2hn8suZp https://t.co/eJ6PC0mJie'","RT Reuters 'RT ReutersPolitics: In race to curb climate change, cities outpace governments  "
1,Support renewable energy sources &amp; save out nation &amp; planet from the destructive effects of climate change. #GPUSA https://t.co/Lq3dquj0B7,Support renewable energy sources &amp; save out nation &amp; planet from the destructive effects of climate change. #GPUSA 
0,@POTUS @NWS oh and global warming arming is fake news right?,@POTUS @NWS oh and global warming arming is fake news right?
1,@peterdaou @Nebula63 Add: deny climate change. Voter suppression. Marriage equality. Demonizing immigrants. Tolerates racism/anti Semitic ��,@peterdaou @Nebula63 Add: deny climate change. Voter suppression. Marriage equality. Demonizing immigrants. Tolerates racism/anti Semitic ��
-1,The Totalitarian Consensus - Question the totalitarian consensus on climate change and you immediately confront... https://t.co/w1vsQ026cq,The Totalitarian Consensus - Question the totalitarian consensus on climate change and you immediately confront... 
2,#climatechange UW Today Rapid decline of Arctic sea ice a combination of climate change and… https://t.co/iCvPL2bYXe via #hng #world #news,#climatechange UW Today Rapid decline of Arctic sea ice a combination of climate change and…  via #hng #world #news
0,"@BuzzFeedStorm @BuzzFeedNews @GovChristie this has got to be fake news, 'cause NOAA says there's global warming ;)","@BuzzFeedStorm @BuzzFeedNews @GovChristie this has got to be fake news, 'cause NOAA says there's global warming ;)"
0,"I’d be gay, but I was the World Trade Center, right now, we need global warming! I’ve said if Hillary Clinton were running","I’d be gay, but I was the World Trade Center, right now, we need global warming! I’ve said if Hillary Clinton were running"
0,guess I have global warming to thank,guess I have global warming to thank
1,"#Stella #blizzard2017 reveal all the 'it's snowing, therefore global warming isn't real' idiots that don't seem to understand basic science.","#Stella #blizzard2017 reveal all the 'it's snowing, therefore global warming isn't real' idiots that don't seem to understand basic science."
2,New post: Rapid decline of Arctic sea ice a combination of climate change and (University of Washington) The https://t.co/n8Vp8jroJr,New post: Rapid decline of Arctic sea ice a combination of climate change and (University of Washington) The 
2,"Tillerson used alias email acct to discuss climate change issues at Exxon https://t.co/ULHHIdeH8k https://t.co/RDJ4gjjhjj
HILLARY TILLERSON","Tillerson used alias email acct to discuss climate change issues at Exxon  
HILLARY TILLERSON"
1,"@CarmelJudeobsc1 I’m creating a new think tank for climate change, would you join and post your tweet also at https://t.co/nZCxr5XRhU ?","@CarmelJudeobsc1 I’m creating a new think tank for climate change, would you join and post your tweet also at  ?"
0,Is carbon dioxide a major contributor to global warming? https://t.co/TUzaCZgIP1,Is carbon dioxide a major contributor to global warming? 
0,So... if February was a sign of global warming with a cold west coast and a warm east coast... does March normal-ness mean we fixed it?,So... if February was a sign of global warming with a cold west coast and a warm east coast... does March normal-ness mean we fixed it?
1,"so, if CO2 is not 'a primary contributor to the global warming that we see' TELL US WHAT IS PRUITT!! https://t.co/Wq0gTHCa7y via @PolitiFact","so, if CO2 is not 'a primary contributor to the global warming that we see' TELL US WHAT IS PRUITT!!  via @PolitiFact"
1,@williamnewell3 @descalante97 @MissLizzyNJ lol are you trying to say global warming doesn't exist because you still need a jacket?,@williamnewell3 @descalante97 @MissLizzyNJ lol are you trying to say global warming doesn't exist because you still need a jacket?
1,Change climate change - Sign the Petition! https://t.co/rV5RgPROM2 via @Change,Change climate change - Sign the Petition!  via @Change
-1,".@DailyCaller Ah, yes I remember when global warming was blamed for Katrina and every year the hurricanes would be more numerous &amp; violent.",".@DailyCaller Ah, yes I remember when global warming was blamed for Katrina and every year the hurricanes would be more numerous &amp; violent."
1,It is no surprise the same party that dismisses global warming would also dismiss the CBO report,It is no surprise the same party that dismisses global warming would also dismiss the CBO report
-1,@washingtonpost people are gonna get stuck driving over that global warming...,@washingtonpost people are gonna get stuck driving over that global warming...
2,UCSD scientists worry Trump could suppress climate change data https://t.co/OyQPrH1ua7,UCSD scientists worry Trump could suppress climate change data 
0,does global warming mean later winter?,does global warming mean later winter?
-1,"@FoxNews these are climate change Thugs, not protesters! Big difference","@FoxNews these are climate change Thugs, not protesters! Big difference"
2,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… https://t.co/vABFPVFZVD,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… 
2,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… https://t.co/eFMUmRBQPt,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… 
2,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… https://t.co/q5K9dztcUB,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… 
2,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… https://t.co/EXygCjG5An,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… 
2,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… https://t.co/QNkAuh93lM,Rex Tillerson may have used an alias to communicate with Exxon officials about the risks of climate change… 
