sequence,labels_scores,technology,politics,finance,wildlife,label,score
"2016: the year climate change came home: During the hottest year on record, Karl Mathiesen travelled to Tasmania… ","{'wildlife': 0.4670393466949463, 'technology': 0.21579813957214355, 'politics': 0.19384637475013733, 'finance': 0.12331612408161163}",0.21579813957214355,0.19384637475013733,0.12331612408161163,0.4670393466949463,wildlife,0.4670393466949463
"2016: the year climate change came home: During the hottest year on record, Karl Mathiesen travelled to Tasmania… ","{'wildlife': 0.4670393466949463, 'technology': 0.21579813957214355, 'politics': 0.19384637475013733, 'finance': 0.12331612408161163}",0.21579813957214355,0.19384637475013733,0.12331612408161163,0.4670393466949463,wildlife,0.4670393466949463
"@sixirontg @stevereneshow @glennbeck billionaires, liberals at highest positions.A trillion $ stimulus, tariffs, amnesty,global warming...","{'politics': 0.8736752271652222, 'finance': 0.06528320908546448, 'technology': 0.044356778264045715, 'wildlife': 0.01668475568294525}",0.044356778264045715,0.8736752271652222,0.06528320908546448,0.01668475568294525,politics,0.8736752271652222
GdnDevelopment: App for all seasons could dampen effects of climate change in Mozambique ,"{'technology': 0.990584671497345, 'wildlife': 0.004965198691934347, 'finance': 0.002368068089708686, 'politics': 0.002082061255350709}",0.990584671497345,0.002082061255350709,0.002368068089708686,0.004965198691934347,technology,0.990584671497345
@jarrodmyrick @CarlBeijer its 2 say that tho 4 selfishness ought imply global warming alarmism,"{'politics': 0.5308812260627747, 'technology': 0.20984436571598053, 'wildlife': 0.1361507624387741, 'finance': 0.12312360852956772}",0.20984436571598053,0.5308812260627747,0.12312360852956772,0.1361507624387741,politics,0.5308812260627747
@LeoDiCaprio  'Before The Flood' opened my eyes to the horrors of global warming. Keep making these documentaries until the world is aware,"{'wildlife': 0.4150850474834442, 'technology': 0.29572951793670654, 'politics': 0.16940246522426605, 'finance': 0.11978298425674438}",0.29572951793670654,0.16940246522426605,0.11978298425674438,0.4150850474834442,wildlife,0.4150850474834442
#creative global warming titles plastic filing system,"{'technology': 0.5215053558349609, 'wildlife': 0.2068658173084259, 'finance': 0.16143763065338135, 'politics': 0.11019115149974823}",0.5215053558349609,0.11019115149974823,0.16143763065338135,0.2068658173084259,technology,0.5215053558349609
@plough_shares You should buy Honest Howie Carbon Credit to stop global warming,"{'finance': 0.5745554566383362, 'technology': 0.24535316228866577, 'politics': 0.14777590334415436, 'wildlife': 0.03231548145413399}",0.24535316228866577,0.14777590334415436,0.5745554566383362,0.03231548145413399,finance,0.5745554566383362
Like Egypt; climate change may have ended the Mayan civilization entirely. Funny how history is about to repeat. ,"{'wildlife': 0.35478338599205017, 'technology': 0.29335835576057434, 'politics': 0.20131702721118927, 'finance': 0.15054120123386383}",0.29335835576057434,0.20131702721118927,0.15054120123386383,0.35478338599205017,wildlife,0.35478338599205017
Energy review of the year: Bad year for coal and uncertainty over climate change ,"{'technology': 0.3455866277217865, 'politics': 0.33250653743743896, 'finance': 0.16611744463443756, 'wildlife': 0.15578940510749817}",0.3455866277217865,0.33250653743743896,0.16611744463443756,0.15578940510749817,technology,0.3455866277217865
"After centuries of first hand reports &amp; historical data, lib's can't believe in Jesus/God. Faith in climate change… ","{'politics': 0.336717814207077, 'technology': 0.2627848982810974, 'wildlife': 0.2347833216190338, 'finance': 0.16571390628814697}",0.2627848982810974,0.336717814207077,0.16571390628814697,0.2347833216190338,politics,0.336717814207077
@realDonaldTrump  what about climate change? It's very real but you only care about $$$$,"{'politics': 0.5640730857849121, 'finance': 0.23713457584381104, 'technology': 0.10982795804738998, 'wildlife': 0.08896446228027344}",0.10982795804738998,0.5640730857849121,0.23713457584381104,0.08896446228027344,politics,0.5640730857849121
Ontario set to tackle climate change with cap-and-trade launch on Jan. 1 ,"{'politics': 0.36797383427619934, 'technology': 0.339814156293869, 'finance': 0.17937305569648743, 'wildlife': 0.11283892393112183}",0.339814156293869,0.36797383427619934,0.17937305569648743,0.11283892393112183,politics,0.36797383427619934
"@BryanJFischer Dr. Bryan Fischer, climate change extraordinaire!","{'politics': 0.5323898792266846, 'wildlife': 0.23134519159793854, 'technology': 0.150007963180542, 'finance': 0.08625701069831848}",0.150007963180542,0.5323898792266846,0.08625701069831848,0.23134519159793854,politics,0.5323898792266846
Washington Post editorial board has it right: There’s no conserving nature without tackling climate change… ,"{'wildlife': 0.9654906988143921, 'politics': 0.01791897602379322, 'technology': 0.010288696736097336, 'finance': 0.006301582790911198}",0.010288696736097336,0.01791897602379322,0.006301582790911198,0.9654906988143921,wildlife,0.9654906988143921
Rethinking cities 4 the age of global warming suggests 2 replace 'sustainability' with 'survivability'  #architecture,"{'technology': 0.3081427812576294, 'politics': 0.27025315165519714, 'wildlife': 0.2691747546195984, 'finance': 0.15242932736873627}",0.3081427812576294,0.27025315165519714,0.15242932736873627,0.2691747546195984,technology,0.3081427812576294
"@BLegendl @Bamanboi this video is bad, it doesnt talk about limited resources and global warming which are actually the biggest problems","{'technology': 0.31858304142951965, 'wildlife': 0.26826372742652893, 'politics': 0.23602335155010223, 'finance': 0.17712989449501038}",0.31858304142951965,0.23602335155010223,0.17712989449501038,0.26826372742652893,technology,0.31858304142951965
"@ScottWalker The 'WORLD' is working on solution's to combat global climate change, EVERYONE but  head up a** , laughing stock GOP!","{'politics': 0.5847162008285522, 'wildlife': 0.24374209344387054, 'technology': 0.1197274848818779, 'finance': 0.051814205944538116}",0.1197274848818779,0.5847162008285522,0.051814205944538116,0.24374209344387054,politics,0.5847162008285522
"@bruneski ...because obozo, lib's serving Soros and the global socialist agenda AKA global warming worked so much better for USA!","{'politics': 0.9524478316307068, 'finance': 0.024645216763019562, 'technology': 0.012249074876308441, 'wildlife': 0.010657821781933308}",0.012249074876308441,0.9524478316307068,0.024645216763019562,0.010657821781933308,politics,0.9524478316307068
"2016’s super warm Arctic winter 'extremely unlikely' without climate change, scientists say ","{'wildlife': 0.5757750272750854, 'technology': 0.1685856133699417, 'politics': 0.12790700793266296, 'finance': 0.1277323216199875}",0.1685856133699417,0.12790700793266296,0.1277323216199875,0.5757750272750854,wildlife,0.5757750272750854
&amp; the ones who care about all of these mass animal extinctions/global warming/world hunger yet won't do the one bes… ,"{'wildlife': 0.9095257520675659, 'politics': 0.05801483243703842, 'technology': 0.022147851064801216, 'finance': 0.010311547666788101}",0.022147851064801216,0.05801483243703842,0.010311547666788101,0.9095257520675659,wildlife,0.9095257520675659
This lady at my job keeps telling me my generation needs to fix global warming... idk if she thinks I'm a climate control concierge or what.,"{'politics': 0.548845648765564, 'technology': 0.39246702194213867, 'finance': 0.03506587818264961, 'wildlife': 0.023621413856744766}",0.39246702194213867,0.548845648765564,0.03506587818264961,0.023621413856744766,politics,0.548845648765564
How climate change transformed the Earth in 2016 ,"{'wildlife': 0.413175106048584, 'technology': 0.25437262654304504, 'politics': 0.1781127005815506, 'finance': 0.15433953702449799}",0.25437262654304504,0.1781127005815506,0.15433953702449799,0.413175106048584,wildlife,0.413175106048584
"@LiveLoveHunt you don't end animal extintion, global warming or nature destruction by killing more animals for fun","{'wildlife': 0.9677315950393677, 'technology': 0.016542378813028336, 'politics': 0.009664086624979973, 'finance': 0.006061925552785397}",0.016542378813028336,0.009664086624979973,0.006061925552785397,0.9677315950393677,wildlife,0.9677315950393677
Vox This one weird trick will not convince conservatives to fight climate change Vox…  #hng… ,"{'politics': 0.863662838935852, 'technology': 0.07866818457841873, 'wildlife': 0.0329834520816803, 'finance': 0.024685539305210114}",0.07866818457841873,0.863662838935852,0.024685539305210114,0.0329834520816803,politics,0.863662838935852
DNR purges climate change from web page - Milwaukee Journal Sentinel ,"{'wildlife': 0.31417715549468994, 'technology': 0.2859761714935303, 'politics': 0.2695632576942444, 'finance': 0.13028337061405182}",0.2859761714935303,0.2695632576942444,0.13028337061405182,0.31417715549468994,wildlife,0.31417715549468994
"Facts matter, and on climate change, Trump's picks get them wrong ","{'politics': 0.7744064927101135, 'technology': 0.08004820346832275, 'wildlife': 0.0784548744559288, 'finance': 0.06709042936563492}",0.08004820346832275,0.7744064927101135,0.06709042936563492,0.0784548744559288,politics,0.7744064927101135
@ANTNAsty22 Does the climate change? Yes; Do we know why or how or what or when? No,"{'technology': 0.3286449909210205, 'wildlife': 0.30882465839385986, 'politics': 0.22138696908950806, 'finance': 0.14114345610141754}",0.3286449909210205,0.22138696908950806,0.14114345610141754,0.30882465839385986,technology,0.3286449909210205
@AndrewSiffert @70_dbz The next hurricane to hit US will be climate change related because the media will say so. And they're never wrong.,"{'politics': 0.3854786157608032, 'technology': 0.27093902230262756, 'wildlife': 0.19928321242332458, 'finance': 0.14429910480976105}",0.27093902230262756,0.3854786157608032,0.14429910480976105,0.19928321242332458,politics,0.3854786157608032
"I'd love to, but climate change says 'No'.
#NoWhiteChristmas anymore.
#Germany ","{'politics': 0.4867399334907532, 'wildlife': 0.26081332564353943, 'technology': 0.15169966220855713, 'finance': 0.10074704140424728}",0.15169966220855713,0.4867399334907532,0.10074704140424728,0.26081332564353943,politics,0.4867399334907532
Everyone use there cars and leave electric on we want global warming it's to cold right now,"{'technology': 0.8632887601852417, 'politics': 0.06104934215545654, 'finance': 0.05028414726257324, 'wildlife': 0.025377755984663963}",0.8632887601852417,0.06104934215545654,0.05028414726257324,0.025377755984663963,technology,0.8632887601852417
The global warming signal in the Arctic was stronger and more pronounced during 2016 than any other year… ,"{'wildlife': 0.49425646662712097, 'technology': 0.2528466582298279, 'politics': 0.1372435986995697, 'finance': 0.11565327644348145}",0.2528466582298279,0.1372435986995697,0.11565327644348145,0.49425646662712097,wildlife,0.49425646662712097
America’s youth are suing the government over climate change  by #WeNeedHillary via @c0nvey,"{'politics': 0.8894266486167908, 'technology': 0.05178830027580261, 'finance': 0.03134341165423393, 'wildlife': 0.02744162455201149}",0.05178830027580261,0.8894266486167908,0.03134341165423393,0.02744162455201149,politics,0.8894266486167908
"Amazing,thats a lot of new species to be found.This is one of the reasons we need to stop climate change! ","{'wildlife': 0.9619397521018982, 'technology': 0.01898777484893799, 'politics': 0.011068835854530334, 'finance': 0.008003576658666134}",0.01898777484893799,0.011068835854530334,0.008003576658666134,0.9619397521018982,wildlife,0.9619397521018982
Tillerson led Exxon’s shift on climate change; some say ‘it was all PR’ ,"{'politics': 0.9854778051376343, 'finance': 0.005532645620405674, 'technology': 0.005246782209724188, 'wildlife': 0.0037427914794534445}",0.005246782209724188,0.9854778051376343,0.005532645620405674,0.0037427914794534445,politics,0.9854778051376343
"Ben Phillips | Spice Cream! - global warming on my tongue - PRANK! -    

The Best Seller You must read: This ... -… ","{'technology': 0.476091206073761, 'politics': 0.21739958226680756, 'finance': 0.17136313021183014, 'wildlife': 0.13514606654644012}",0.476091206073761,0.21739958226680756,0.17136313021183014,0.13514606654644012,technology,0.476091206073761
Global warming causes Alaskan village to relocate. How to stop climate change before it’s too late  #betterworld#be…,"{'politics': 0.3396226465702057, 'technology': 0.2993212342262268, 'wildlife': 0.2715379297733307, 'finance': 0.08951813727617264}",0.2993212342262268,0.3396226465702057,0.08951813727617264,0.2715379297733307,politics,0.3396226465702057
"@Xadeejournalist @ZarrarKhuhro #ZaraHatKay

Awareness regarding the adverse effects of climate change and how to cope with it be a priority","{'technology': 0.2939421534538269, 'wildlife': 0.27670997381210327, 'politics': 0.27236974239349365, 'finance': 0.15697813034057617}",0.2939421534538269,0.27236974239349365,0.15697813034057617,0.27670997381210327,technology,0.2939421534538269
